mfcc,label
"[-540.42431640625, 39.754981994628906, -9.625321388244629, 4.981292247772217, -14.23566722869873, -10.812599182128906, -4.492565631866455, -12.012495994567871, -5.468812942504883, -4.8257904052734375, -2.7254974842071533, -4.855112552642822, -3.4629478454589844]",angry
"[-519.3193359375, 34.289493560791016, -13.266313552856445, 7.61083459854126, -18.275146484375, -14.31637954711914, -7.771842002868652, -18.647130966186523, -7.436895370483398, -8.991888999938965, -4.967441558837891, -6.534515380859375, -7.776317596435547]",angry
"[-498.5340270996094, 37.71336364746094, -17.259563446044922, -0.6573235392570496, -19.938508987426758, -15.640172004699707, -9.845114707946777, -20.093624114990234, -9.869978904724121, -8.12094497680664, -7.735033988952637, -9.915657997131348, -5.997786521911621]",angry
"[-297.6009826660156, 44.0244140625, -44.06501388549805, -4.317465305328369, -30.383132934570312, -22.918724060058594, -5.861680030822754, -20.805360794067383, -9.27629566192627, -6.727188587188721, -8.875985145568848, 3.4606595039367676, -5.042799949645996]",angry
"[-315.0116271972656, 37.1075553894043, -45.07823944091797, -6.336527347564697, -32.75064468383789, -25.018644332885742, -6.198588848114014, -23.764530181884766, -5.771420955657959, -4.4602580070495605, -6.19497537612915, 7.5470476150512695, -4.23071813583374]",angry
"[-322.1127624511719, 27.58308982849121, -44.055450439453125, -15.285447120666504, -30.27168083190918, -22.560932159423828, -5.422811508178711, -25.72602081298828, -5.208642482757568, -4.168677806854248, -1.2865957021713257, 6.841145038604736, -3.2824947834014893]",angry
"[-330.5162353515625, 36.849971771240234, -32.342376708984375, -5.168488025665283, -31.943979263305664, -19.43842315673828, -6.4161763191223145, -28.7186279296875, -8.066325187683105, -10.879189491271973, -10.068060874938965, -2.1908011436462402, -9.167774200439453]",angry
"[-678.2066650390625, 47.54131317138672, 6.8675432205200195, 20.268245697021484, -3.8949809074401855, -4.361452579498291, -10.661455154418945, -11.621944427490234, -4.932214736938477, -7.227838039398193, -7.093379974365234, -6.9211530685424805, -0.7347530126571655]",fearful
"[-627.2238159179688, 42.34367370605469, -3.4808480739593506, 11.298273086547852, -8.056700706481934, -2.5208139419555664, -8.741586685180664, -10.87214183807373, -0.9481748342514038, -4.501199245452881, -5.443653583526611, -4.6200337409973145, -1.791939377784729]",fearful
"[-661.8727416992188, 41.792320251464844, 5.693516254425049, 8.927133560180664, -4.815532207489014, -4.482034683227539, -12.080820083618164, -11.413880348205566, -1.8460811376571655, -9.7190580368042, -5.419577598571777, -4.6224870681762695, -3.5674939155578613]",fearful
"[-629.04443359375, 39.21729278564453, -4.521636962890625, 8.939275741577148, -5.391290187835693, -8.229177474975586, -15.513762474060059, -14.216533660888672, -0.2793408930301666, -8.235891342163086, -6.361196994781494, -5.7906928062438965, -2.3944246768951416]",fearful
"[-405.1956787109375, 10.214048385620117, -39.55465316772461, -5.328764915466309, -18.232009887695312, -18.516345977783203, -7.071543216705322, -21.85441017150879, -5.952289581298828, -3.1871707439422607, -3.977602958679199, 14.731082916259766, 8.745414733886719]",fearful
"[-398.2156677246094, 10.942928314208984, -36.07166290283203, -1.8057032823562622, -12.004246711730957, -21.19526481628418, -4.956129550933838, -19.190256118774414, -5.479158401489258, -2.436155319213867, -7.572058200836182, 12.852252006530762, 7.8328857421875]",fearful
"[-469.260986328125, 14.971670150756836, -29.97020149230957, -5.047695636749268, -17.395689010620117, -18.949214935302734, -8.734955787658691, -23.540876388549805, -5.442928314208984, -9.252227783203125, -16.77406883239746, -1.2011643648147583, -2.181323766708374]",fearful
"[-447.5606689453125, 13.005770683288574, -35.050636291503906, -6.618492126464844, -17.716352462768555, -22.641658782958984, -10.534849166870117, -23.210189819335938, -4.819478988647461, -3.420635461807251, -13.513816833496094, 1.997253179550171, 1.4600467681884766]",fearful
"[-530.8694458007812, 36.36992263793945, -6.529671669006348, 4.589913368225098, -9.5516357421875, -8.045055389404297, -16.337364196777344, -15.457318305969238, -8.293802261352539, -6.520468235015869, -5.010308265686035, -7.357901573181152, -2.9125304222106934]",disgust
"[-618.3109130859375, 49.61936569213867, -4.7982001304626465, -0.8534522652626038, -10.657307624816895, -12.032464981079102, -12.34364128112793, -14.667840957641602, -5.557981014251709, -9.033087730407715, -2.4547860622406006, -3.3305540084838867, -7.723752975463867]",disgust
"[-611.16357421875, 38.04302215576172, 6.195091724395752, 1.119233250617981, -6.222632884979248, -4.514349937438965, -9.04903793334961, -9.432876586914062, -6.12723970413208, -8.750953674316406, -3.7286860942840576, -3.7828524112701416, -6.554168701171875]",disgust
"[-525.3514404296875, 48.41209030151367, -2.5475518703460693, 2.146437168121338, -17.708253860473633, -11.561010360717773, -14.015604019165039, -19.1507511138916, -9.00827407836914, -11.253463745117188, -9.139350891113281, -3.835381031036377, -7.201089859008789]",disgust
"[-462.4730529785156, 37.167381286621094, -21.09333610534668, 8.678365707397461, -24.58566665649414, -17.436309814453125, -16.79340362548828, -25.258281707763672, -7.877798080444336, -2.6930882930755615, -6.20775032043457, 1.100620985031128, -8.196675300598145]",disgust
"[-551.5824584960938, 41.16951370239258, -10.964041709899902, 6.142082214355469, -16.673885345458984, -7.540087699890137, -17.787460327148438, -23.35316276550293, -4.159237384796143, -9.978798866271973, -0.2532886266708374, -5.530431270599365, -6.329857349395752]",disgust
"[-554.1646118164062, 42.69607162475586, 1.611791968345642, 5.222877502441406, -12.270562171936035, -10.817914009094238, -16.53055763244629, -13.367600440979004, -6.0528883934021, -8.726651191711426, -7.160032272338867, -5.066275596618652, -6.388199329376221]",disgust
"[-542.360595703125, 43.47523880004883, -10.424711227416992, -1.2169172763824463, -17.58580780029297, -13.912374496459961, -16.75390625, -24.942916870117188, -5.665051460266113, -11.133651733398438, -7.877298831939697, -3.361082077026367, -11.37381362915039]",disgust
"[-654.9222412109375, 46.89336013793945, -7.1888885498046875, 8.532801628112793, -13.031535148620605, -7.276749610900879, -8.195706367492676, -9.635533332824707, -4.3122334480285645, -6.7924652099609375, -5.795365810394287, -8.32786750793457, -4.23844575881958]",surprised
"[-641.6500854492188, 44.5648193359375, -8.810625076293945, 4.444034576416016, -10.40886402130127, -8.697772026062012, -7.024845600128174, -8.858377456665039, -4.491051197052002, -5.205257415771484, -5.594188690185547, -7.117503643035889, -3.645266056060791]",surprised
"[-642.2081909179688, 37.90166091918945, -3.6101772785186768, 4.890817642211914, -10.034446716308594, -9.186013221740723, -12.284512519836426, -12.321477890014648, -3.8489298820495605, -9.139320373535156, -6.043320178985596, -5.975046634674072, -4.512207508087158]",surprised
"[-618.749755859375, 40.06341552734375, -7.457093238830566, 1.9511178731918335, -10.931084632873535, -9.559568405151367, -11.970843315124512, -10.032842636108398, -4.3095550537109375, -7.981795310974121, -6.73011589050293, -7.629506587982178, -5.262081623077393]",surprised
"[-579.2977905273438, 57.29864501953125, -7.381967544555664, -0.41916948556900024, -14.449746131896973, -10.051766395568848, -2.738621711730957, -13.112812042236328, -8.149741172790527, -5.097071170806885, -8.030077934265137, -8.690643310546875, -4.580852031707764]",surprised
"[-551.09765625, 48.58649444580078, -17.0628662109375, -2.5431528091430664, -15.77570629119873, -13.478771209716797, -9.745192527770996, -16.210115432739258, -5.6305460929870605, -8.581006050109863, -10.32562255859375, -3.3752241134643555, -5.914047718048096]",surprised
"[-556.11962890625, 39.17823791503906, -10.93342113494873, -2.065206289291382, -13.691917419433594, -13.218282699584961, -11.680222511291504, -15.646075248718262, -5.476314544677734, -9.383913040161133, -8.305708885192871, -8.634209632873535, -3.9131507873535156]",surprised
"[-571.2901611328125, 35.87596130371094, -1.8935668468475342, 5.610350131988525, -10.22359848022461, -9.752622604370117, -11.414223670959473, -12.846899032592773, -4.890058994293213, -9.27408218383789, -8.796137809753418, -8.403029441833496, -4.435232162475586]",surprised
"[-607.2092895507812, 79.415771484375, -4.044555187225342, 13.205940246582031, 11.20263957977295, -3.3693013191223145, 0.8088830709457397, -2.5631003379821777, -4.849092483520508, -1.6511776447296143, -1.8990139961242676, -0.16198311746120453, -1.6649373769760132]",neutral
"[-626.331298828125, 80.9458999633789, -1.1718134880065918, 17.41054344177246, 10.902836799621582, -2.802156686782837, 4.230215072631836, 0.7717676758766174, -3.372223377227783, -0.9822665452957153, -0.006500829942524433, 1.6592473983764648, -0.2019995003938675]",neutral
"[-609.6945190429688, 85.90875244140625, 0.48986896872520447, 14.045233726501465, 12.769156455993652, 0.2632385492324829, 2.085559368133545, -0.4080374538898468, -3.484055995941162, -2.378410577774048, -0.6270765066146851, 2.9281413555145264, 0.4491477608680725]",neutral
"[-606.6633911132812, 81.26481628417969, 2.4920766353607178, 15.49496841430664, 11.834759712219238, -1.735735297203064, 3.7965023517608643, -2.8377161026000977, -4.200344085693359, 0.06167525425553322, -1.2802717685699463, 1.7952120304107666, 0.8029010891914368]",neutral
"[-621.631103515625, 92.15267181396484, 4.525782585144043, 15.430293083190918, 10.611801147460938, -1.1860874891281128, 0.4550013542175293, 1.8302605152130127, -0.978607714176178, -1.491323709487915, 0.9518214464187622, 3.9364089965820312, -2.88486385345459]",calm
"[-621.4794311523438, 81.27034759521484, 2.287424325942993, 16.7994327545166, 9.486827850341797, -0.09222453087568283, 1.0619103908538818, -2.912848472595215, -0.5320818424224854, -2.2278153896331787, -0.5389792919158936, 3.821171283721924, -3.904268264770508]",calm
"[-575.2274169921875, 89.24393463134766, -1.6987569332122803, 17.6209659576416, 10.009537696838379, 0.7044689059257507, 0.6134090423583984, -4.564605712890625, -3.3889846801757812, -1.550675868988037, -1.4375624656677246, 5.941113471984863, -5.305055618286133]",calm
"[-611.5308837890625, 80.51436614990234, 6.287265300750732, 14.117779731750488, 11.288856506347656, -0.37253084778785706, 0.4845326244831085, -0.4417782425880432, -4.129916191101074, -4.190310001373291, -2.676757574081421, 4.196373462677002, -2.975039482116699]",calm
"[-609.776611328125, 86.68434143066406, 3.6271750926971436, 14.380946159362793, 8.043350219726562, -2.1608662605285645, -1.436484694480896, -0.9103959202766418, -2.26867938041687, -4.414217948913574, 0.2728339433670044, 3.713174819946289, -4.9057111740112305]",calm
"[-598.397705078125, 94.36505889892578, 4.9114580154418945, 17.65838623046875, 8.556218147277832, -1.7491488456726074, 0.6375962495803833, -0.7599132657051086, -2.707491636276245, -3.608004331588745, -0.40453797578811646, 2.6082000732421875, -3.497938871383667]",calm
"[-569.4705810546875, 104.23306274414062, 8.020808219909668, 19.92923927307129, 10.955427169799805, -2.4664573669433594, 1.8898615837097168, -2.02616810798645, -3.852088451385498, -5.049964904785156, -3.7084121704101562, 1.2337571382522583, -4.449981689453125]",calm
"[-590.7621459960938, 82.48131561279297, 3.9734864234924316, 19.490623474121094, 7.3558173179626465, 3.7363619804382324, -0.8822210431098938, -4.7220635414123535, -0.8922523260116577, -1.8052140474319458, -3.064870595932007, 4.876895427703857, -5.894728660583496]",calm
"[-585.1768188476562, 80.70740509033203, -12.464056968688965, 15.721245765686035, 12.858489036560059, -6.230861663818359, -1.5322785377502441, -1.227932095527649, -8.569034576416016, -0.23456019163131714, 0.9194242358207703, 0.11411330848932266, -0.6552236676216125]",happy
"[-570.8933715820312, 80.13651275634766, -8.034461975097656, 15.855440139770508, 12.196762084960938, -4.1468305587768555, 2.265540838241577, -0.5573222041130066, -6.473331928253174, 0.49255383014678955, 0.026217421516776085, 2.707469940185547, -0.18634682893753052]",happy
"[-576.4046630859375, 81.40652465820312, -10.85555362701416, 16.100305557250977, 16.02509117126465, -1.399064302444458, -2.4494552612304688, -2.9226114749908447, -4.827315807342529, -2.035092353820801, 0.36524808406829834, 1.582466959953308, -1.2743319272994995]",happy
"[-570.1240234375, 75.86748504638672, -8.16171932220459, 14.303094863891602, 15.84482192993164, -2.774693727493286, -2.278071880340576, -0.5845855474472046, -6.599314212799072, -1.2447274923324585, -0.6318238377571106, 1.9500716924667358, -0.5712972283363342]",happy
"[-504.5496520996094, 60.34272384643555, -3.8830149173736572, 20.340364456176758, 13.666401863098145, 0.06060697138309479, 4.148056507110596, 5.9381256103515625, -3.287559986114502, 7.40280294418335, 1.611280918121338, 3.5497517585754395, 3.6092727184295654]",happy
"[-509.30670166015625, 74.55963134765625, -16.382280349731445, 17.835464477539062, 16.29682159423828, -5.934053897857666, -0.032459184527397156, 2.0128345489501953, -9.016983032226562, 2.043114423751831, 2.4083824157714844, 0.7819761037826538, -0.8502708077430725]",happy
"[-453.5292053222656, 70.6096420288086, -14.8611421585083, 15.142091751098633, 13.459572792053223, -8.024733543395996, -2.5525519847869873, -1.5321100950241089, -10.382977485656738, 1.2340623140335083, -1.7638404369354248, 0.7597235441207886, -1.1301684379577637]",happy
"[-531.8735961914062, 66.30184936523438, -17.550912857055664, 18.152095794677734, 12.4894437789917, -6.368480205535889, -2.109177589416504, -1.7257535457611084, -8.13277530670166, 1.5255663394927979, 2.0158252716064453, 1.79487144947052, -1.9714279174804688]",happy
"[-590.3319702148438, 75.48474884033203, -2.6698532104492188, 15.860562324523926, 13.360485076904297, -5.465854167938232, 2.9643568992614746, -2.3248586654663086, -3.6475703716278076, 0.5221928358078003, -1.9797234535217285, 0.2613808214664459, -0.4674692153930664]",sad
"[-631.5787963867188, 76.45269012451172, 1.0203286409378052, 17.589508056640625, 17.091548919677734, -1.575508952140808, 7.676438808441162, -2.2120285034179688, -2.367586851119995, 4.5503458976745605, 0.563707709312439, 6.822545528411865, 1.854965329170227]",sad
"[-593.6775512695312, 73.12664031982422, -2.921942710876465, 15.995962142944336, 15.594477653503418, -0.8817759156227112, 1.0588603019714355, -1.2933299541473389, -2.6511783599853516, 0.3421212434768677, -0.06685066968202591, 3.203758716583252, 2.1675832271575928]",sad
"[-585.7905883789062, 86.23865509033203, -3.0557615756988525, 15.679472923278809, 15.568217277526855, -2.1847493648529053, 1.8588099479675293, -4.966675281524658, -4.983976364135742, 1.082138180732727, -1.9777367115020752, -2.404681444168091, -2.378560781478882]",sad
"[-545.6128540039062, 66.771484375, -1.7719792127609253, 15.656757354736328, 13.313314437866211, -1.0037541389465332, 1.9103541374206543, -0.694214403629303, -3.437325954437256, 1.4372563362121582, -0.8002228140830994, 4.57465934753418, 1.8991280794143677]",sad
"[-544.2203369140625, 65.06723022460938, -0.9979277849197388, 12.321748733520508, 13.92552661895752, 1.3763400316238403, 1.8028277158737183, 0.1653251051902771, -3.1590793132781982, 3.2968385219573975, 0.015109107829630375, 2.8729941844940186, 1.7651292085647583]",sad
